student_id,course_id,instructor_id,classroom_id,timeslot_id
1b8fced6-522d-4596-9381-ec5b0fbdbfd5,18,61b6a185-51b2-47f0-bfa2-7c6615e9e145,7,18
1b8fced6-522d-4596-9381-ec5b0fbdbfd5,11,fe8c95dc-f314-472c-a317-83d7bb76fbc9,13,50
1b8fced6-522d-4596-9381-ec5b0fbdbfd5,22,d3f82f56-4d74-4c26-a4c7-d20f153383cb,20,66
11f44b65-b29f-4d0a-8fc4-59c2bd173233,7,8913dd3b-624d-4610-837e-ca0063075e6b,24,100
11f44b65-b29f-4d0a-8fc4-59c2bd173233,16,449de61b-f2b5-406f-8445-17b960996d0a,20,10
11f44b65-b29f-4d0a-8fc4-59c2bd173233,18,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,11,27
8853319f-5e79-4832-ab01-c4d1e1f21241,6,c3453dc3-772c-4d3b-b535-e058788237ed,5,75
8853319f-5e79-4832-ab01-c4d1e1f21241,15,e09c188d-aea7-4cf2-9bb6-6eed739db033,7,86
8853319f-5e79-4832-ab01-c4d1e1f21241,12,8eb8ab26-579c-4927-8866-9f0cfb37824a,5,45
8853319f-5e79-4832-ab01-c4d1e1f21241,9,ba2adea1-5399-4c45-9c94-9f26f726f62e,1,44
636f76f4-05e0-4461-9444-ee904916f00a,20,61b6a185-51b2-47f0-bfa2-7c6615e9e145,24,77
636f76f4-05e0-4461-9444-ee904916f00a,8,e1cf4dad-91e9-442f-857c-910eccf92228,20,80
636f76f4-05e0-4461-9444-ee904916f00a,19,fc70f172-e0d8-4202-a83b-a8d6cc75de10,12,68
636f76f4-05e0-4461-9444-ee904916f00a,10,0be1929c-a780-4078-9e98-6df4cf99c936,11,70
b0bb588c-bbfe-4746-bbf9-488007c85f4f,9,d8e46018-304b-49b7-bb5b-d128007be5bd,14,27
b0bb588c-bbfe-4746-bbf9-488007c85f4f,4,c3c774e8-72c0-43bf-8075-97856dc04866,14,93
b0bb588c-bbfe-4746-bbf9-488007c85f4f,7,e09c188d-aea7-4cf2-9bb6-6eed739db033,19,86
b0bb588c-bbfe-4746-bbf9-488007c85f4f,11,61b6a185-51b2-47f0-bfa2-7c6615e9e145,3,31
4dc45149-6c45-4bff-acf2-d606e3e92bcd,22,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,21,59
4dc45149-6c45-4bff-acf2-d606e3e92bcd,13,d372a3ee-4ff5-48df-a5f2-7da725570f5e,4,51
ff6e4248-1760-4000-b9a9-77a4b3c2e2cf,7,e1cf4dad-91e9-442f-857c-910eccf92228,5,77
ff6e4248-1760-4000-b9a9-77a4b3c2e2cf,18,ba2adea1-5399-4c45-9c94-9f26f726f62e,27,39
ff5e0ba5-f0d9-4d87-9249-e0fd7c7c3617,17,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,10,15
ff5e0ba5-f0d9-4d87-9249-e0fd7c7c3617,9,aec9a7a7-c8be-461b-8047-f0c97726edf1,19,48
ff5e0ba5-f0d9-4d87-9249-e0fd7c7c3617,13,8eb8ab26-579c-4927-8866-9f0cfb37824a,15,15
ff5e0ba5-f0d9-4d87-9249-e0fd7c7c3617,18,d3f82f56-4d74-4c26-a4c7-d20f153383cb,2,43
ff5e0ba5-f0d9-4d87-9249-e0fd7c7c3617,10,e09c188d-aea7-4cf2-9bb6-6eed739db033,9,38
26c4b1de-9269-4912-a609-52c48e46adaf,11,295c30fe-615a-4769-bade-21c7e3e975a9,3,1
26c4b1de-9269-4912-a609-52c48e46adaf,1,c0969d1b-26f7-4e83-9b27-3a4a0551f760,23,45
26c4b1de-9269-4912-a609-52c48e46adaf,20,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,25,29
26c4b1de-9269-4912-a609-52c48e46adaf,18,fe8c95dc-f314-472c-a317-83d7bb76fbc9,18,91
0687d1aa-93a0-48f2-9428-1b5f9f6063d4,22,e1cf4dad-91e9-442f-857c-910eccf92228,17,69
0687d1aa-93a0-48f2-9428-1b5f9f6063d4,7,c8a0eed4-ccd5-46fc-8b97-64b89728d342,4,4
0a79d365-bdb6-4800-9af0-4a59fe6f030c,4,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,22,74
ea54f6a0-2ba6-44e6-9e9c-4ea569aba48d,12,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,7,92
ea54f6a0-2ba6-44e6-9e9c-4ea569aba48d,5,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,29,33
ea54f6a0-2ba6-44e6-9e9c-4ea569aba48d,16,80dad91e-02f0-4182-ae63-9bfe710a66b9,9,89
ea54f6a0-2ba6-44e6-9e9c-4ea569aba48d,7,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,28,23
ea54f6a0-2ba6-44e6-9e9c-4ea569aba48d,9,ba2adea1-5399-4c45-9c94-9f26f726f62e,23,77
a87716da-5f87-43fa-a241-1fae45382369,8,2086fb93-7036-4127-b46f-14b11794fd56,6,82
76ba141f-6de4-41d8-b1de-21d17769c346,17,0eb47436-5e7e-4cba-99f5-fad4a55378c2,1,9
76ba141f-6de4-41d8-b1de-21d17769c346,21,55a493f1-a88a-4fe2-b666-b93388223926,23,33
76ba141f-6de4-41d8-b1de-21d17769c346,6,59424c88-808c-4285-b95a-607928e016a1,21,32
34501a17-ab33-4938-8b01-f3926bd1e704,3,80dad91e-02f0-4182-ae63-9bfe710a66b9,6,7
34501a17-ab33-4938-8b01-f3926bd1e704,8,5922b91c-31eb-443e-b15f-acbae8cf8831,25,13
34501a17-ab33-4938-8b01-f3926bd1e704,17,2086fb93-7036-4127-b46f-14b11794fd56,10,17
34501a17-ab33-4938-8b01-f3926bd1e704,12,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,3,37
27410bdd-4002-4218-9453-e8eeb7893e3b,4,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,26,52
27410bdd-4002-4218-9453-e8eeb7893e3b,17,d3f82f56-4d74-4c26-a4c7-d20f153383cb,10,34
27410bdd-4002-4218-9453-e8eeb7893e3b,19,0be1929c-a780-4078-9e98-6df4cf99c936,21,48
27410bdd-4002-4218-9453-e8eeb7893e3b,16,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,17,37
27410bdd-4002-4218-9453-e8eeb7893e3b,20,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,25,47
199fc304-49c5-41ca-b82e-938f9e289ff6,9,79463069-f838-4edd-9438-cdc4c95e75a2,30,63
199fc304-49c5-41ca-b82e-938f9e289ff6,20,e09c188d-aea7-4cf2-9bb6-6eed739db033,8,20
30ca4078-eb71-4859-b072-54cd863c5803,7,2086fb93-7036-4127-b46f-14b11794fd56,24,66
30ca4078-eb71-4859-b072-54cd863c5803,4,55a493f1-a88a-4fe2-b666-b93388223926,8,18
30ca4078-eb71-4859-b072-54cd863c5803,6,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,3,81
9fc30601-1d1c-441a-a6e5-0504a6bce895,12,e09c188d-aea7-4cf2-9bb6-6eed739db033,20,44
9fc30601-1d1c-441a-a6e5-0504a6bce895,5,8eb8ab26-579c-4927-8866-9f0cfb37824a,10,66
9fc30601-1d1c-441a-a6e5-0504a6bce895,7,d3f82f56-4d74-4c26-a4c7-d20f153383cb,25,88
9fc30601-1d1c-441a-a6e5-0504a6bce895,15,cff4ee54-8789-46e5-a995-15c0dea35275,4,59
9fc30601-1d1c-441a-a6e5-0504a6bce895,2,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,3,55
164c8ad2-967d-4feb-8c7a-622d337e248e,11,d372a3ee-4ff5-48df-a5f2-7da725570f5e,10,46
164c8ad2-967d-4feb-8c7a-622d337e248e,15,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,6,38
164c8ad2-967d-4feb-8c7a-622d337e248e,5,e1cf4dad-91e9-442f-857c-910eccf92228,26,5
164c8ad2-967d-4feb-8c7a-622d337e248e,1,e09c188d-aea7-4cf2-9bb6-6eed739db033,7,24
f6d413f9-7d16-4f08-933f-83cdab089493,9,a12b297c-6ca7-436c-8318-08b5a05e1eea,10,41
f6d413f9-7d16-4f08-933f-83cdab089493,12,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,20,77
f6d413f9-7d16-4f08-933f-83cdab089493,15,80dad91e-02f0-4182-ae63-9bfe710a66b9,10,12
f6d413f9-7d16-4f08-933f-83cdab089493,8,c3c774e8-72c0-43bf-8075-97856dc04866,4,62
f6d413f9-7d16-4f08-933f-83cdab089493,6,295c30fe-615a-4769-bade-21c7e3e975a9,18,90
743fade8-86cc-4014-9733-0c5a140791e4,5,cff4ee54-8789-46e5-a995-15c0dea35275,10,34
743fade8-86cc-4014-9733-0c5a140791e4,9,309c4ad8-2776-4955-b1b5-8ab5409090ad,20,95
743fade8-86cc-4014-9733-0c5a140791e4,22,6ddac491-3bfa-420a-8098-f3c741f530b6,11,17
f75aaaf2-ce5a-42aa-b809-a22281b9ca02,15,0eb47436-5e7e-4cba-99f5-fad4a55378c2,17,10
f75aaaf2-ce5a-42aa-b809-a22281b9ca02,11,b53f72f1-d162-4f47-a6af-c538db450833,7,5
f75aaaf2-ce5a-42aa-b809-a22281b9ca02,6,d7e101e3-1c37-4827-872a-2a9e7994aaab,14,66
f75aaaf2-ce5a-42aa-b809-a22281b9ca02,7,449de61b-f2b5-406f-8445-17b960996d0a,18,26
ec5420cd-d404-49a5-b549-d16692bd1628,9,59424c88-808c-4285-b95a-607928e016a1,25,38
ec5420cd-d404-49a5-b549-d16692bd1628,3,aec9a7a7-c8be-461b-8047-f0c97726edf1,3,69
ec5420cd-d404-49a5-b549-d16692bd1628,10,c3c774e8-72c0-43bf-8075-97856dc04866,26,48
ec5420cd-d404-49a5-b549-d16692bd1628,17,21f1397e-1a61-401a-bc67-1e74523bf8d8,10,50
8a1f5e5c-0fad-45f8-92bf-4e9520c4aaf6,14,ba2adea1-5399-4c45-9c94-9f26f726f62e,2,27
8a1f5e5c-0fad-45f8-92bf-4e9520c4aaf6,22,e09c188d-aea7-4cf2-9bb6-6eed739db033,21,35
df979d21-bcc8-4ddc-b3e1-74e15f0312c9,19,5922b91c-31eb-443e-b15f-acbae8cf8831,17,37
df979d21-bcc8-4ddc-b3e1-74e15f0312c9,22,0eb47436-5e7e-4cba-99f5-fad4a55378c2,2,88
df979d21-bcc8-4ddc-b3e1-74e15f0312c9,20,72d8246e-bd38-49b2-88c7-96f11c51f1fb,8,79
df979d21-bcc8-4ddc-b3e1-74e15f0312c9,3,b53f72f1-d162-4f47-a6af-c538db450833,3,51
df979d21-bcc8-4ddc-b3e1-74e15f0312c9,18,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,11,24
251fa40d-d742-4600-abbd-d01007477f7f,11,61b6a185-51b2-47f0-bfa2-7c6615e9e145,29,83
98ff3305-77c4-4383-b677-ddd91f6e6a73,21,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,7,90
98ff3305-77c4-4383-b677-ddd91f6e6a73,13,449de61b-f2b5-406f-8445-17b960996d0a,19,17
98ff3305-77c4-4383-b677-ddd91f6e6a73,10,61b6a185-51b2-47f0-bfa2-7c6615e9e145,24,31
a946b6d7-1d81-4ac6-b54e-758621fc9c59,11,8eb8ab26-579c-4927-8866-9f0cfb37824a,27,98
a946b6d7-1d81-4ac6-b54e-758621fc9c59,16,449de61b-f2b5-406f-8445-17b960996d0a,19,56
56d36568-6e26-4c0b-9fbe-4e8dc3337724,15,309c4ad8-2776-4955-b1b5-8ab5409090ad,9,76
56d36568-6e26-4c0b-9fbe-4e8dc3337724,3,8913dd3b-624d-4610-837e-ca0063075e6b,17,56
56d36568-6e26-4c0b-9fbe-4e8dc3337724,8,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,16,43
3c11631b-7ce5-4316-aa8d-b1a976dba5b6,11,61b6a185-51b2-47f0-bfa2-7c6615e9e145,20,51
3c11631b-7ce5-4316-aa8d-b1a976dba5b6,10,cff4ee54-8789-46e5-a995-15c0dea35275,20,6
3c11631b-7ce5-4316-aa8d-b1a976dba5b6,8,d7e101e3-1c37-4827-872a-2a9e7994aaab,24,19
3c11631b-7ce5-4316-aa8d-b1a976dba5b6,3,ba2adea1-5399-4c45-9c94-9f26f726f62e,28,61
a55b57cd-fe7e-4ef2-b748-e804b5dc448f,19,6ddac491-3bfa-420a-8098-f3c741f530b6,24,43
a55b57cd-fe7e-4ef2-b748-e804b5dc448f,9,d8e46018-304b-49b7-bb5b-d128007be5bd,26,69
a55b57cd-fe7e-4ef2-b748-e804b5dc448f,4,295c30fe-615a-4769-bade-21c7e3e975a9,11,22
b013eef5-d721-46ad-a261-c3238b5d6727,8,d4fba2d9-c269-4d11-82f8-e94787f74bc1,6,48
c3b92051-31ae-4945-8c30-324bd1941e2d,4,57a87455-1a19-4d48-90c9-bd9040670f85,25,26
c3b92051-31ae-4945-8c30-324bd1941e2d,21,80dad91e-02f0-4182-ae63-9bfe710a66b9,5,38
c3b92051-31ae-4945-8c30-324bd1941e2d,1,0be1929c-a780-4078-9e98-6df4cf99c936,4,18
35f17aa3-b6fd-4bc4-a861-cd3ef972d501,15,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,27,73
35f17aa3-b6fd-4bc4-a861-cd3ef972d501,6,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,30,69
35f17aa3-b6fd-4bc4-a861-cd3ef972d501,12,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,10,31
c24e27fa-76aa-48b7-b0f1-f64007e05924,8,a12b297c-6ca7-436c-8318-08b5a05e1eea,8,17
c24e27fa-76aa-48b7-b0f1-f64007e05924,19,c3453dc3-772c-4d3b-b535-e058788237ed,23,5
c24e27fa-76aa-48b7-b0f1-f64007e05924,20,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,26,20
c24e27fa-76aa-48b7-b0f1-f64007e05924,15,d4fba2d9-c269-4d11-82f8-e94787f74bc1,18,56
93b15629-dae7-4765-b86c-dbba1ebae94b,8,a12b297c-6ca7-436c-8318-08b5a05e1eea,15,47
5d52c5b3-1e9b-42e6-bff6-f104cb828134,13,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,19,54
5d52c5b3-1e9b-42e6-bff6-f104cb828134,21,d3f82f56-4d74-4c26-a4c7-d20f153383cb,4,45
5d52c5b3-1e9b-42e6-bff6-f104cb828134,3,c3c774e8-72c0-43bf-8075-97856dc04866,3,31
c7370c7b-652e-4766-881a-b8f7c9d29345,6,aec9a7a7-c8be-461b-8047-f0c97726edf1,24,68
c7370c7b-652e-4766-881a-b8f7c9d29345,11,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,25,82
c7370c7b-652e-4766-881a-b8f7c9d29345,14,295c30fe-615a-4769-bade-21c7e3e975a9,25,15
0cd7b2d3-d7ef-4557-b044-fa4427363e0f,22,c8a0eed4-ccd5-46fc-8b97-64b89728d342,15,98
0cd7b2d3-d7ef-4557-b044-fa4427363e0f,12,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,29,22
0cd7b2d3-d7ef-4557-b044-fa4427363e0f,15,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,30,65
0cd7b2d3-d7ef-4557-b044-fa4427363e0f,4,fe8c95dc-f314-472c-a317-83d7bb76fbc9,10,47
0cd7b2d3-d7ef-4557-b044-fa4427363e0f,9,79463069-f838-4edd-9438-cdc4c95e75a2,23,24
050ca06f-d4a2-4c90-96fa-96cd12451f9e,22,df3e4352-c037-4293-aeb8-74b7aae6fb8a,24,39
5dc7d672-f1f1-4ed0-a25e-aad5a6d3bd35,22,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,22,41
5dc7d672-f1f1-4ed0-a25e-aad5a6d3bd35,6,d8e46018-304b-49b7-bb5b-d128007be5bd,15,87
5dc7d672-f1f1-4ed0-a25e-aad5a6d3bd35,7,0be1929c-a780-4078-9e98-6df4cf99c936,18,67
b750521d-ada6-4ea0-8025-5affb0c29bf9,10,79463069-f838-4edd-9438-cdc4c95e75a2,14,50
b750521d-ada6-4ea0-8025-5affb0c29bf9,13,d8e46018-304b-49b7-bb5b-d128007be5bd,27,39
25211060-9161-4a0a-940f-ad2038ea5947,7,c3453dc3-772c-4d3b-b535-e058788237ed,19,37
25211060-9161-4a0a-940f-ad2038ea5947,4,fe8c95dc-f314-472c-a317-83d7bb76fbc9,3,85
25211060-9161-4a0a-940f-ad2038ea5947,15,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,28,34
25211060-9161-4a0a-940f-ad2038ea5947,22,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,22,13
cb4d248f-5751-4abb-b944-d1d772615c46,11,72d8246e-bd38-49b2-88c7-96f11c51f1fb,15,83
cb4d248f-5751-4abb-b944-d1d772615c46,6,449de61b-f2b5-406f-8445-17b960996d0a,9,30
cb4d248f-5751-4abb-b944-d1d772615c46,9,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,30,76
cb4d248f-5751-4abb-b944-d1d772615c46,3,21f1397e-1a61-401a-bc67-1e74523bf8d8,5,67
3a04c261-31bb-4632-a8d1-ab9f940a8c34,14,57a87455-1a19-4d48-90c9-bd9040670f85,24,14
3a04c261-31bb-4632-a8d1-ab9f940a8c34,6,e1cf4dad-91e9-442f-857c-910eccf92228,6,84
f29bd54e-8de7-465a-b791-c02356527372,13,309c4ad8-2776-4955-b1b5-8ab5409090ad,11,4
ed711f60-4010-4a1b-8fbc-e0f7123db431,19,aec9a7a7-c8be-461b-8047-f0c97726edf1,10,70
7f24a28a-5cef-42ff-81e1-a915e120ae60,6,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,23,42
7f24a28a-5cef-42ff-81e1-a915e120ae60,18,57a87455-1a19-4d48-90c9-bd9040670f85,20,13
7f24a28a-5cef-42ff-81e1-a915e120ae60,10,59424c88-808c-4285-b95a-607928e016a1,14,73
7f24a28a-5cef-42ff-81e1-a915e120ae60,15,61b6a185-51b2-47f0-bfa2-7c6615e9e145,28,37
02b04abf-8459-4229-8e25-58c3bf86ff34,16,d7e101e3-1c37-4827-872a-2a9e7994aaab,23,15
02b04abf-8459-4229-8e25-58c3bf86ff34,6,80dad91e-02f0-4182-ae63-9bfe710a66b9,25,49
8cf11efb-ecfe-4732-a2e8-dbd3ea41e780,6,5922b91c-31eb-443e-b15f-acbae8cf8831,27,69
8cf11efb-ecfe-4732-a2e8-dbd3ea41e780,7,0eb47436-5e7e-4cba-99f5-fad4a55378c2,6,73
8cf11efb-ecfe-4732-a2e8-dbd3ea41e780,1,1a544d73-a68c-4d6c-8d83-98d999716ab5,1,65
8cf11efb-ecfe-4732-a2e8-dbd3ea41e780,10,1a544d73-a68c-4d6c-8d83-98d999716ab5,25,31
63595428-d1a9-40c0-a089-16ed778381c1,11,b53f72f1-d162-4f47-a6af-c538db450833,25,56
63595428-d1a9-40c0-a089-16ed778381c1,3,0be1929c-a780-4078-9e98-6df4cf99c936,12,24
63595428-d1a9-40c0-a089-16ed778381c1,5,aec9a7a7-c8be-461b-8047-f0c97726edf1,3,65
5ff30457-d883-4e7b-aff4-98f9035bf9db,22,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,29,26
5ff30457-d883-4e7b-aff4-98f9035bf9db,12,309c4ad8-2776-4955-b1b5-8ab5409090ad,15,55
3f756e52-d3cc-432b-a52d-eadd73c57d54,15,72d8246e-bd38-49b2-88c7-96f11c51f1fb,6,5
3f756e52-d3cc-432b-a52d-eadd73c57d54,10,1a544d73-a68c-4d6c-8d83-98d999716ab5,28,67
3f756e52-d3cc-432b-a52d-eadd73c57d54,7,0be1929c-a780-4078-9e98-6df4cf99c936,13,68
3f756e52-d3cc-432b-a52d-eadd73c57d54,8,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,19,74
3f756e52-d3cc-432b-a52d-eadd73c57d54,16,e09c188d-aea7-4cf2-9bb6-6eed739db033,28,67
81f7769e-4e1b-4f14-a9a6-79c08e28065f,18,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,24,23
81f7769e-4e1b-4f14-a9a6-79c08e28065f,7,d8e46018-304b-49b7-bb5b-d128007be5bd,15,54
81f7769e-4e1b-4f14-a9a6-79c08e28065f,13,8913dd3b-624d-4610-837e-ca0063075e6b,13,27
127d257c-ca29-47e0-b413-421258c94ecb,8,d7e101e3-1c37-4827-872a-2a9e7994aaab,4,65
127d257c-ca29-47e0-b413-421258c94ecb,11,0eb47436-5e7e-4cba-99f5-fad4a55378c2,26,77
127d257c-ca29-47e0-b413-421258c94ecb,13,8913dd3b-624d-4610-837e-ca0063075e6b,24,12
127d257c-ca29-47e0-b413-421258c94ecb,1,c3453dc3-772c-4d3b-b535-e058788237ed,18,48
127d257c-ca29-47e0-b413-421258c94ecb,5,8913dd3b-624d-4610-837e-ca0063075e6b,4,33
430b4df7-ca80-4aec-976e-36cc326623f2,4,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,9,52
4030622d-ab82-422f-8050-c463f0809d04,10,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,22,41
4030622d-ab82-422f-8050-c463f0809d04,2,6ddac491-3bfa-420a-8098-f3c741f530b6,28,46
4030622d-ab82-422f-8050-c463f0809d04,6,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,21,18
7113cd8b-8d5e-4ca2-abc4-6ecf69804531,19,8913dd3b-624d-4610-837e-ca0063075e6b,14,52
7113cd8b-8d5e-4ca2-abc4-6ecf69804531,14,c8a0eed4-ccd5-46fc-8b97-64b89728d342,6,19
ff6d38eb-a3d6-47ad-bc35-2b6b55f03163,7,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,18,32
ff6d38eb-a3d6-47ad-bc35-2b6b55f03163,17,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,12,5
ff6d38eb-a3d6-47ad-bc35-2b6b55f03163,15,fc70f172-e0d8-4202-a83b-a8d6cc75de10,20,47
9a3fa302-bfe4-4487-bd55-75f27a8ded03,15,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,2,64
c1130d7d-feac-48c0-a561-39d5a8a481d1,1,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,1,42
c1130d7d-feac-48c0-a561-39d5a8a481d1,2,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,21,82
c1130d7d-feac-48c0-a561-39d5a8a481d1,6,fc70f172-e0d8-4202-a83b-a8d6cc75de10,21,46
791e25fd-7532-4f61-bc87-5df922c1b44f,6,72d8246e-bd38-49b2-88c7-96f11c51f1fb,8,31
791e25fd-7532-4f61-bc87-5df922c1b44f,7,c3c774e8-72c0-43bf-8075-97856dc04866,28,76
791e25fd-7532-4f61-bc87-5df922c1b44f,3,449de61b-f2b5-406f-8445-17b960996d0a,2,43
791e25fd-7532-4f61-bc87-5df922c1b44f,15,55a493f1-a88a-4fe2-b666-b93388223926,9,59
791e25fd-7532-4f61-bc87-5df922c1b44f,11,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,30,16
025ca845-0469-4f77-9d17-ef82d46246f0,21,2086fb93-7036-4127-b46f-14b11794fd56,5,20
025ca845-0469-4f77-9d17-ef82d46246f0,12,1a544d73-a68c-4d6c-8d83-98d999716ab5,27,85
025ca845-0469-4f77-9d17-ef82d46246f0,3,21f1397e-1a61-401a-bc67-1e74523bf8d8,4,12
025ca845-0469-4f77-9d17-ef82d46246f0,9,c3c774e8-72c0-43bf-8075-97856dc04866,1,4
5bb53fc8-b46a-444d-bb88-3f18fe325c36,14,61b6a185-51b2-47f0-bfa2-7c6615e9e145,10,94
5bb53fc8-b46a-444d-bb88-3f18fe325c36,20,fe8c95dc-f314-472c-a317-83d7bb76fbc9,24,39
8bd54ca8-a66c-47e3-9171-54aeb93515a2,2,ba2adea1-5399-4c45-9c94-9f26f726f62e,27,84
8bd54ca8-a66c-47e3-9171-54aeb93515a2,10,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,12,89
a445f522-712f-4226-98d5-4f954ff24f97,21,6ddac491-3bfa-420a-8098-f3c741f530b6,9,90
a445f522-712f-4226-98d5-4f954ff24f97,22,8913dd3b-624d-4610-837e-ca0063075e6b,4,27
91a863e8-eb1e-43f4-8735-b19969db3f71,3,80dad91e-02f0-4182-ae63-9bfe710a66b9,29,91
f5d86501-a5f8-4eae-bca4-74388e5ff5a9,15,b53f72f1-d162-4f47-a6af-c538db450833,20,43
f5d86501-a5f8-4eae-bca4-74388e5ff5a9,12,cff4ee54-8789-46e5-a995-15c0dea35275,4,33
71273ee6-dae7-4dd9-95b4-7fb4de1f635b,5,21f1397e-1a61-401a-bc67-1e74523bf8d8,2,19
71273ee6-dae7-4dd9-95b4-7fb4de1f635b,18,e1cf4dad-91e9-442f-857c-910eccf92228,12,71
71273ee6-dae7-4dd9-95b4-7fb4de1f635b,3,c3453dc3-772c-4d3b-b535-e058788237ed,2,49
71273ee6-dae7-4dd9-95b4-7fb4de1f635b,8,c3c774e8-72c0-43bf-8075-97856dc04866,4,16
71273ee6-dae7-4dd9-95b4-7fb4de1f635b,1,e09c188d-aea7-4cf2-9bb6-6eed739db033,20,26
1c9d1ec2-8cc8-4c67-9be7-94c803f12bf0,17,55a493f1-a88a-4fe2-b666-b93388223926,12,10
1c9d1ec2-8cc8-4c67-9be7-94c803f12bf0,15,d3f82f56-4d74-4c26-a4c7-d20f153383cb,14,26
1219a417-3e60-45d6-86c5-7c01fc759310,21,fe8c95dc-f314-472c-a317-83d7bb76fbc9,19,45
1219a417-3e60-45d6-86c5-7c01fc759310,14,80dad91e-02f0-4182-ae63-9bfe710a66b9,18,55
1219a417-3e60-45d6-86c5-7c01fc759310,17,55a493f1-a88a-4fe2-b666-b93388223926,8,71
1219a417-3e60-45d6-86c5-7c01fc759310,4,df3e4352-c037-4293-aeb8-74b7aae6fb8a,12,80
1219a417-3e60-45d6-86c5-7c01fc759310,9,c8a0eed4-ccd5-46fc-8b97-64b89728d342,12,12
3443bee1-5ca9-45a1-a6ec-617c12475a6c,15,5922b91c-31eb-443e-b15f-acbae8cf8831,9,76
3443bee1-5ca9-45a1-a6ec-617c12475a6c,7,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,16,64
de6c03e2-3607-417d-884e-a2bcafe4ff38,11,55a493f1-a88a-4fe2-b666-b93388223926,26,43
de6c03e2-3607-417d-884e-a2bcafe4ff38,12,df3e4352-c037-4293-aeb8-74b7aae6fb8a,7,7
de6c03e2-3607-417d-884e-a2bcafe4ff38,17,57a87455-1a19-4d48-90c9-bd9040670f85,28,20
4122b1a7-e5ea-4c09-b573-0d8e887055d9,16,449de61b-f2b5-406f-8445-17b960996d0a,3,34
4122b1a7-e5ea-4c09-b573-0d8e887055d9,13,80dad91e-02f0-4182-ae63-9bfe710a66b9,8,31
4122b1a7-e5ea-4c09-b573-0d8e887055d9,1,59424c88-808c-4285-b95a-607928e016a1,30,42
1d647412-b2cf-42c8-ac61-7000f3a29f66,13,aec9a7a7-c8be-461b-8047-f0c97726edf1,22,77
1d647412-b2cf-42c8-ac61-7000f3a29f66,15,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,7,23
1d647412-b2cf-42c8-ac61-7000f3a29f66,6,d4fba2d9-c269-4d11-82f8-e94787f74bc1,29,43
1d647412-b2cf-42c8-ac61-7000f3a29f66,3,fe8c95dc-f314-472c-a317-83d7bb76fbc9,8,77
b70cf35a-4651-4f4e-b539-b8d3d8620fd5,4,55a493f1-a88a-4fe2-b666-b93388223926,11,48
b70cf35a-4651-4f4e-b539-b8d3d8620fd5,5,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,10,49
b70cf35a-4651-4f4e-b539-b8d3d8620fd5,1,79463069-f838-4edd-9438-cdc4c95e75a2,7,29
